id,pscene_id,puppeteer_id,puppeteersub_id,character_id,kashira_id,sort
12969,2112,152,0,1283,6,5
12970,2112,153,0,1282,80,6
12971,2112,18,0,1273,111,7
12972,2113,18,0,1273,111,1
12973,2114,14,0,847,35,1
12974,2114,24,0,848,36,2
12975,2115,180,0,374,33,1
12976,2115,45,0,375,33,2
12977,2115,87,0,373,87,3
12978,2115,15,0,376,36,4
12979,2115,48,0,377,45,5
12980,2115,51,0,378,103,6
12981,2115,75,0,379,94,7
12982,2115,179,0,380,89,8
12983,2115,11,0,381,103,9
12984,2115,13,0,382,6,10
12985,2115,96,0,2210,111,11
12986,2115,178,,383,87,12
12987,2116,17,0,1633,108,1
12988,2116,14,0,1631,103,2
12989,2116,12,0,1632,119,3
12990,2116,49,0,1356,33,4
12991,2116,26,0,1636,35,5
12992,2116,27,0,1634,70,6
12993,2117,23,0,1221,29,1
12994,2117,18,0,1222,103,2
12995,2117,72,0,1223,94,3
12996,2117,149,0,1224,94,4
12997,2117,24,0,1225,45,5
12998,2118,23,0,1221,29,1
12999,2118,18,0,1222,103,2
13000,2118,72,0,1223,94,3
13001,2118,149,0,1224,94,4
13002,2118,24,0,1225,45,5
13003,2119,49,0,883,118,1
13004,2119,17,0,885,35,2
13005,2119,23,0,885,108,3
13006,2120,26,0,1231,107,1
13007,2120,14,0,1232,111,2
13008,2120,48,19,1230,35,3
13009,2120,11,0,1226,103,4
13010,2120,12,0,1233,90,5
13011,2121,51,0,492,111,1
13012,2121,18,0,504,111,2
13013,2121,19,48,502,26,3
13014,2121,153,0,505,35,4
13015,2121,72,0,506,37,5
13016,2122,51,0,492,111,1
13017,2122,18,0,504,111,2
13018,2122,19,48,502,26,3
13019,2122,153,0,505,35,4
13020,2122,72,0,506,37,5
13021,2123,14,0,1301,118,1
13022,2123,44,0,1393,79,2
13023,2123,27,0,1395,89,3
13024,2123,48,19,1399,37,4
13025,2123,15,0,1400,87,5
13026,2123,12,0,1396,111,6
13027,2123,176,0,1397,111,7
13028,2123,178,0,1398,94,8
13029,2123,45,0,1401,87,9
13030,2124,12,0,1396,111,1
13031,2124,91,0,1405,14,2
13032,2124,26,0,1402,60,3
13033,2124,14,0,1301,118,4
13034,2124,94,0,1404,90,5
13035,2124,51,0,1406,103,6
13036,2124,75,0,1408,6,7
13037,2124,179,0,1408,9,8
13038,2124,13,0,1407,9,9
13039,2124,28,0,1409,94,10
13040,2124,44,0,1393,79,11
13041,2125,149,96,1411,94,1
13042,2125,86,0,1412,14,2
13043,2125,48,19,1399,37,3
13044,2125,44,0,1393,79,4
13045,2125,70,0,1413,111,5
13046,2125,14,0,1301,118,6
13047,2125,12,0,1396,111,7
13048,2125,180,0,1414,94,8
13049,2125,11,0,1415,103,9
13050,2125,19,48,1394,70,10
13051,2125,178,0,1398,94,11
13052,2125,51,,1406,103,12
13053,2125,15,,1400,87,13
13054,2126,51,0,1406,103,1
13055,2126,14,0,1301,118,2
13056,2126,44,0,1393,79,3
13057,2126,15,0,1400,87,4
13058,2126,48,19,1399,37,5
13059,2127,45,0,966,87,1
13060,2127,12,0,967,90,2
13061,2127,44,0,968,33,3
13062,2127,51,0,969,14,4
13063,2127,19,0,970,70,5
13064,2127,179,0,971,94,6
13065,2128,180,0,974,111,1
13066,2128,70,0,975,111,2
13067,2128,96,0,976,15,3
13068,2128,18,0,973,111,4
13069,2128,19,0,970,70,5
13070,2128,44,0,968,33,6
13071,2128,92,0,977,94,7
13072,2129,18,0,973,111,1
13073,2129,153,0,978,20,2
13074,2129,72,0,978,94,3
13075,2130,48,0,569,116,1
13076,2130,95,0,570,89,2
13077,2130,149,0,570,94,3
13078,2130,91,13,571,103,4
13079,2130,15,0,572,33,5
13080,2130,51,0,573,103,6
13081,2130,28,0,574,8,7
13082,2130,24,0,575,14,8
13083,2130,14,0,576,70,9
13084,2130,86,0,577,80,10
13085,2130,23,0,578,94,11
13086,2130,152,,579,94,12
13087,2130,26,,580,53,13
13088,2130,17,,581,111,14
13089,2131,48,0,569,116,1
13090,2131,95,0,570,89,2
13091,2131,149,0,570,94,3
13092,2131,91,13,571,103,4
13093,2131,15,0,572,33,5
13094,2131,51,0,573,103,6
13095,2131,28,0,574,8,7
13096,2131,24,0,575,14,8
13097,2131,14,0,576,70,9
13098,2131,86,0,577,80,10
13099,2131,23,0,578,94,11
13100,2131,152,,579,94,12
13101,2131,26,,580,53,13
13102,2131,17,,581,111,14
13103,2132,48,0,569,116,1
13104,2132,95,0,570,89,2
13105,2132,149,0,570,94,3
13106,2132,91,13,571,103,4
13107,2132,15,0,572,33,5
13108,2132,51,0,573,103,6
13109,2132,28,0,574,8,7
13110,2132,24,0,575,14,8
13111,2132,14,0,576,70,9
13112,2132,86,0,577,80,10
13113,2132,23,0,578,94,11
13114,2132,152,,579,94,12
13115,2132,26,,580,53,13
13116,2132,17,,581,111,14
13117,2133,48,0,1272,36,1
13118,2133,12,0,1273,111,2
13119,2133,75,0,1277,94,3
13120,2133,19,0,1275,70,4
13121,2133,27,0,1276,79,5
13122,2134,11,0,1280,103,1
13123,2134,158,0,1283,6,2
13124,2134,178,0,1282,80,3
13125,2134,176,0,1274,14,4
13126,2134,159,0,1284,15,5
13127,2134,15,0,1701,90,6
13128,2134,48,0,1272,36,7
13129,2134,26,0,1281,53,8
13130,2135,87,0,1279,111,1
13131,2135,18,0,1271,33,2
13132,2135,155,0,1880,94,3
13133,2135,48,0,1272,36,4
13134,2135,158,0,1283,6,5
13135,2135,178,0,1282,80,6
13136,2135,12,0,1273,111,7
13137,2136,18,0,128,35,1
13138,2136,44,0,129,106,2
13139,2136,179,0,130,45,3
13140,2136,28,0,131,70,4
13141,2137,19,0,127,35,1
13142,2137,44,0,129,106,2
13143,2137,180,0,133,33,3
13144,2137,14,0,134,118,4
13145,2138,18,0,128,35,1
13146,2138,44,0,129,106,2
13147,2138,179,0,130,45,3
13148,2138,28,0,131,70,4
13149,2138,12,0,132,35,5
13150,2138,180,0,133,33,6
13151,2138,14,0,134,118,7
13152,2138,12,0,150,103,8
13153,2138,27,0,2211,53,9
13154,2138,19,0,149,29,10
13155,2138,178,0,2212,116,11
13156,2138,152,,135,6,12
13157,2138,11,,136,103,13
13158,2138,24,,137,111,14
13159,2138,70,,138,33,15
13160,2138,87,,139,94,16
13161,2139,19,0,127,35,1
13162,2139,24,0,137,111,2
13163,2139,180,0,133,33,3
13164,2139,152,0,135,6,4
13165,2139,70,0,138,33,5
13166,2139,87,0,139,94,6
13167,2140,45,0,141,11,1
13168,2140,14,0,142,111,2
13169,2140,48,0,143,26,3
13170,2140,17,0,144,33,4
13171,2140,18,0,128,35,5
13172,2140,11,0,136,103,6
13173,2140,15,0,145,35,7
13174,2140,51,0,146,103,8
13175,2140,49,0,147,36,9
13176,2141,45,0,141,11,1
13177,2141,14,0,142,111,2
13178,2141,48,0,143,26,3
13179,2141,17,0,144,33,4
13180,2141,18,0,128,35,5
13181,2141,11,0,136,103,6
13182,2141,15,0,145,35,7
13183,2141,51,0,146,103,8
13184,2141,49,0,147,36,9
13185,2142,12,0,150,103,1
13186,2142,51,0,151,111,2
13187,2142,19,0,149,29,3
13188,2142,11,0,148,90,4
13189,2142,44,0,129,106,5
13190,2143,176,0,153,15,1
13191,2143,26,0,154,26,2
13192,2143,92,0,155,6,3
13193,2143,94,0,156,35,4
13194,2143,153,0,157,48,5
13195,2143,48,0,158,35,6
13196,2143,75,0,159,37,7
13197,2143,13,0,160,6,8
13198,2143,15,0,161,36,9
13199,2143,95,0,2213,14,10
13200,2143,149,0,2214,111,11
13201,2144,45,0,141,11,1
13202,2144,19,0,149,29,2
13203,2144,23,0,162,79,3
13204,2145,12,0,150,103,1
13205,2145,51,0,151,111,2
13206,2145,18,0,128,35,3
13207,2145,44,0,129,106,4
13208,2145,11,0,148,90,5
13209,2145,45,0,141,11,6
13210,2146,12,0,150,103,1
13211,2146,51,0,151,111,2
13212,2146,18,0,128,35,3
13213,2146,44,0,129,106,4
13214,2146,11,0,148,90,5
13215,2146,45,0,141,11,6
13216,2147,86,0,2221,33,1
13217,2147,96,0,2216,118,2
13218,2147,23,0,2217,3,3
13219,2147,17,0,2218,4,4
13220,2147,72,0,2219,87,5
13221,2147,18,0,128,35,6
13222,2147,152,0,135,6,7
13223,2147,45,0,141,11,8
13224,2147,27,0,2220,35,9
13225,2148,18,0,128,35,1
13226,2148,44,0,129,106,2
13227,2148,86,179,130,45,3
13228,2148,28,0,131,70,4
13229,2149,19,0,127,35,1
13230,2149,44,0,129,106,2
13231,2149,180,0,133,33,3
13232,2149,14,0,134,118,4
13233,2150,18,0,128,35,1
13234,2150,44,0,129,106,2
13235,2150,86,179,130,45,3
13236,2150,28,0,131,70,4
13237,2150,12,0,132,35,5
13238,2150,180,0,133,33,6
13239,2150,14,0,134,118,7
13240,2150,12,0,150,103,8
13241,2150,27,0,2211,53,9
13242,2150,19,0,149,29,10
13243,2150,178,0,2212,116,11
13244,2150,152,,135,6,12
13245,2150,11,,136,103,13
13246,2150,24,,137,111,14
13247,2150,70,,138,33,15
13248,2150,87,,139,94,16
13249,2151,19,0,127,35,1
13250,2151,24,0,137,111,2
13251,2151,180,0,133,33,3
13252,2151,152,0,135,6,4
13253,2151,70,0,138,33,5
13254,2151,87,0,139,94,6
13255,2152,45,0,141,11,1
13256,2152,14,0,142,111,2
13257,2152,48,0,143,26,3
13258,2152,17,0,144,33,4
13259,2152,18,0,128,35,5
13260,2152,11,0,136,103,6
13261,2152,15,0,145,35,7
13262,2152,51,0,146,103,8
13263,2152,49,0,147,36,9
13264,2153,45,0,141,11,1
13265,2153,14,0,142,111,2
13266,2153,48,0,143,26,3
13267,2153,17,0,144,33,4
13268,2153,18,0,128,35,5
13269,2153,11,0,136,103,6
13270,2153,15,0,145,35,7
13271,2153,51,0,146,103,8
13272,2153,49,0,147,36,9
13273,2154,12,0,150,103,1
13274,2154,51,0,151,111,2
13275,2154,19,0,149,29,3
13276,2154,11,0,148,90,4
13277,2154,44,0,129,106,5
13278,2155,176,0,153,15,1
13279,2155,26,0,154,26,2
13280,2155,92,96,155,6,3
13281,2155,24,0,156,35,4
13282,2155,153,0,157,48,5
13283,2155,48,0,158,35,6
13284,2155,75,0,159,37,7
13285,2155,13,0,160,6,8
13286,2155,15,0,161,36,9
13287,2155,95,0,2213,14,10
13288,2155,149,0,2214,111,11
13289,2156,45,0,141,11,1
13290,2156,19,0,149,29,2
13291,2156,23,0,162,79,3
13292,2157,12,0,150,103,1
13293,2157,51,0,151,111,2
13294,2157,18,0,128,35,3
13295,2157,44,0,129,106,4
13296,2157,11,0,148,90,5
13297,2157,45,0,141,11,6
13298,2158,12,0,150,103,1
13299,2158,51,0,151,111,2
13300,2158,18,0,128,35,3
13301,2158,44,0,129,106,4
13302,2158,11,0,148,90,5
13303,2158,45,0,141,11,6
13304,2159,86,179,2221,33,1
13305,2159,92,96,2216,118,2
13306,2159,23,0,2217,3,3
13307,2159,17,0,2218,4,4
13308,2159,72,0,2219,87,5
13309,2159,18,0,128,35,6
13310,2159,152,0,135,6,7
13311,2159,45,0,141,11,8
13312,2159,27,0,2220,35,9
13313,2160,12,0,2,86,1
13314,2160,179,0,3,0,2
13315,2160,15,0,4,115,3
13316,2160,17,0,5,94,4
13317,2160,19,0,6,116,5
13318,2161,15,0,4,115,1
13319,2161,17,0,5,94,2
13320,2161,12,0,2,86,3
13321,2161,19,0,6,116,4
13322,2161,51,0,7,103,5
13323,2162,15,0,4,115,1
13324,2162,17,0,5,94,2
13325,2162,12,0,2,86,3
13326,2162,19,0,6,116,4
13327,2162,51,0,7,103,5
13328,2163,23,0,798,4,1
13329,2164,159,0,1029,6,1
13330,2164,17,0,1030,103,2
13331,2164,27,0,1031,87,3
13332,2164,45,0,1032,94,4
13333,2164,14,0,1033,33,5
13334,2164,44,0,1034,106,6
13335,2164,75,0,1035,35,7
13336,2164,24,0,1036,111,8
13337,2164,178,0,1037,87,9
13338,2164,48,0,1038,35,10
13339,2165,14,0,1033,33,1
13340,2165,44,0,1034,106,2
13341,2165,180,0,1039,111,3
13342,2165,153,0,1041,79,4
13343,2165,91,0,1042,70,5
13344,2165,72,0,1043,45,6
13345,2166,24,0,1036,111,1
13346,2166,12,0,1044,103,2
13347,2166,26,0,1028,78,3
13348,2166,18,0,1045,103,4
13349,2166,45,0,1032,94,5
13350,2166,27,0,1031,87,6
13351,2166,14,0,1033,33,7
13352,2166,44,0,1034,106,8
13353,2166,48,0,1038,35,9
13354,2167,44,0,1034,106,1
13355,2168,18,0,1289,86,1
13356,2168,15,0,1290,87,2
13357,2168,19,0,1291,53,3
13358,2168,44,0,1292,33,4
13359,2168,87,0,1286,17,5
13360,2168,96,0,1287,17,6
13361,2168,86,0,1288,17,7
13362,2168,95,0,1882,9,8
13363,2168,149,0,1882,9,9
13364,2169,28,0,1294,108,1
13365,2169,44,0,1292,33,2
13366,2169,14,0,1295,13,3
13367,2169,26,0,1296,66,4
13368,2169,18,0,1289,86,5
13369,2169,179,0,1298,80,6
13370,2169,176,0,1297,14,7
13371,2170,18,0,1289,86,1
13372,2170,13,0,1299,118,2
13373,2170,70,0,1299,111,3
13374,2171,92,0,1029,6,1
13375,2171,12,0,1030,103,2
13376,2171,19,0,1031,87,3
13377,2171,14,0,1032,94,4
13378,2171,15,0,1033,33,5
13379,2171,44,0,1034,106,6
13380,2171,75,0,1035,35,7
13381,2171,24,0,1036,111,8
13382,2171,178,0,1037,87,9
13383,2171,48,0,1038,35,10
13384,2172,15,0,1033,33,1
13385,2172,44,0,1034,106,2
13386,2172,49,0,1039,111,3
13387,2172,17,0,1041,79,4
13388,2172,91,0,1042,70,5
13389,2172,23,0,1043,45,6
13390,2172,26,0,1028,78,7
13391,2173,49,0,1039,111,1
13392,2173,44,0,1034,106,2
13393,2173,15,0,1033,33,3
13394,2173,17,0,1041,79,4
13395,2173,91,0,1042,70,5
13396,2173,23,0,1043,45,6
13397,2173,26,0,1028,78,7
13398,2174,24,0,1036,111,1
13399,2174,51,0,1044,103,2
13400,2174,26,0,1028,78,3
13401,2174,18,0,1045,103,4
13402,2174,14,0,1032,94,5
13403,2174,19,0,1031,87,6
13404,2174,15,0,1033,33,7
13405,2174,44,0,1034,106,8
13406,2174,48,0,1038,35,9
13407,2175,24,0,1036,111,1
13408,2175,51,0,1044,103,2
13409,2175,26,0,1028,78,3
13410,2175,18,0,1045,103,4
13411,2175,14,0,1032,94,5
13412,2175,19,0,1031,87,6
13413,2175,15,0,1033,33,7
13414,2175,44,0,1034,106,8
13415,2175,48,0,1038,35,9
13416,2176,92,0,1029,6,1
13417,2176,12,0,1030,103,2
13418,2176,48,0,1038,35,3
13419,2176,26,0,1028,78,4
13420,2176,28,0,1046,35,5
13421,2177,13,0,720,87,1
13422,2177,11,0,721,111,2
13423,2177,26,0,722,26,3
13424,2177,153,0,723,103,4
13425,2177,176,70,724,35,5
13426,2177,179,0,725,37,6
13427,2177,87,0,726,87,7
13428,2177,19,0,727,36,8
13429,2177,17,0,728,103,9
13430,2177,158,152,729,6,10
13431,2177,51,0,730,103,11
13432,2177,14,,731,33,12
13433,2178,13,0,720,87,1
13434,2178,11,0,721,111,2
13435,2178,26,0,722,26,3
13436,2178,153,0,723,103,4
13437,2178,176,70,724,35,5
13438,2178,179,0,725,37,6
13439,2178,87,0,726,87,7
13440,2178,19,0,727,36,8
13441,2178,17,0,728,103,9
13442,2178,158,152,729,6,10
13443,2178,51,0,730,103,11
13444,2178,14,,731,33,12
13445,2179,44,0,617,112,1
13446,2179,18,0,618,33,2
13447,2179,15,0,619,35,3
13448,2179,48,0,620,70,4
13449,2179,45,0,621,79,5
13450,2179,180,0,622,14,6
13451,2179,95,0,623,9,7
13452,2179,149,0,624,17,8
13453,2179,96,0,625,17,9
13454,2179,86,0,626,15,10
13455,2179,72,0,627,89,11
13456,2179,12,,616,111,12
13457,2180,44,0,617,112,1
13458,2180,18,0,618,33,2
13459,2180,15,0,619,35,3
13460,2180,48,0,620,70,4
13461,2180,45,0,621,79,5
13462,2180,180,0,622,14,6
13463,2180,95,0,623,9,7
13464,2180,149,0,624,17,8
13465,2180,96,0,625,17,9
13466,2180,86,0,626,15,10
13467,2180,72,0,627,89,11
13468,2180,12,,616,111,12
13469,2181,23,0,798,4,1
13470,2182,75,0,1524,80,1
13471,2182,51,0,1504,103,2
13472,2182,18,0,1519,103,3
13473,2182,86,0,1525,6,4
13474,2182,95,0,1526,94,5
13475,2182,48,0,1503,35,6
13476,2182,27,0,1490,29,7
13477,2182,44,0,1492,106,8
13478,2182,24,0,1501,103,9
13479,2183,75,0,1524,80,1
13480,2183,51,0,1504,103,2
13481,2183,18,0,1519,103,3
13482,2183,86,0,1525,6,4
13483,2183,95,0,1526,94,5
13484,2183,48,0,1503,35,6
13485,2183,27,0,1490,29,7
13486,2183,44,0,1492,106,8
13487,2183,24,0,1501,103,9
13488,2184,45,0,1192,94,1
13489,2184,12,0,1194,103,2
13490,2184,94,0,1193,90,3
13491,2184,91,0,1195,15,4
13492,2184,11,0,1196,35,5
13493,2184,19,0,1197,35,6
13494,2185,14,0,1608,108,1
13495,2185,49,0,1609,111,2
13496,2185,15,0,1610,14,3
13497,2186,70,0,1051,111,1
13498,2187,72,0,1706,111,1
13499,2187,152,0,1536,70,2
13500,2187,153,0,1537,94,3
13501,2187,178,0,1538,89,4
13502,2187,11,0,1539,103,5
13503,2187,17,0,1540,35,6
13504,2187,18,0,1541,35,7
13505,2187,14,0,1542,111,8
13506,2188,149,0,1544,94,1
13507,2188,87,0,1543,90,2
13508,2188,96,0,1545,14,3
13509,2188,11,0,1539,103,4
13510,2188,14,0,1542,111,5
13511,2188,26,0,1548,26,6
13512,2188,157,0,1547,6,7
13513,2188,18,0,1541,35,8
13514,2188,28,0,1549,33,9
13515,2189,49,0,225,35,1
13516,2189,23,0,226,70,2
13517,2189,19,0,205,4,3
13518,2190,179,0,228,103,1
13519,2190,44,0,208,35,2
13520,2190,13,0,227,15,3
13521,2190,19,0,205,4,4
13522,2190,15,0,230,108,5
13523,2190,51,0,231,115,6
13524,2191,48,0,206,33,1
13525,2191,19,0,205,4,2
13526,2191,15,0,230,108,3
13527,2191,51,0,231,115,4
13528,2192,15,0,1674,26,1
13529,2192,51,0,1675,111,2
13530,2192,149,0,1676,6,3
13531,2192,14,0,1677,33,4
13532,2193,27,0,219,29,1
13533,2193,48,0,220,106,2
13534,2193,24,0,212,103,3
13535,2193,72,0,217,87,4
13536,2193,87,0,1934,9,5
13537,2194,45,0,222,87,1
13538,2194,180,0,209,103,2
13539,2194,176,0,213,6,3
13540,2194,15,0,211,66,4
13541,2194,48,0,220,106,5
13542,2194,19,0,223,3,6
13543,2194,24,0,212,103,7
13544,2194,75,0,224,87,8
13545,2195,49,0,979,111,1
13546,2196,70,13,769,15,1
13547,2196,44,26,770,106,2
13548,2197,12,0,485,33,1
13549,2197,15,0,486,35,2
13550,2197,48,0,487,26,3
13551,2197,176,0,488,6,4
13552,2197,11,0,489,86,5
13553,2197,94,0,490,90,6
13554,2197,28,0,491,87,7
13555,2197,87,0,1970,87,8
13556,2198,44,0,1596,103,1
13557,2198,23,0,1594,70,2
13558,2198,24,0,2015,87,3
13559,2198,91,0,2016,94,4
13560,2198,26,0,1591,36,5
13561,2198,27,0,2316,90,6
13562,2198,86,0,1600,15,7
13563,2198,180,0,1597,80,8
13564,2198,19,0,1598,53,9
13565,2198,14,0,1592,111,10
13566,2198,155,0,1599,6,11
13567,2198,75,,1595,79,12
13568,2199,17,0,385,115,1
13569,2199,51,0,1871,111,2
13570,2199,11,0,387,91,3
13571,2199,18,0,388,111,4
13572,2200,17,0,385,115,1
13573,2200,51,0,1871,111,2
13574,2200,11,0,387,91,3
13575,2200,18,0,388,111,4
13576,2201,17,0,385,115,1
13577,2201,51,0,1871,111,2
13578,2201,11,0,387,91,3
13579,2201,18,0,388,111,4
13580,2202,17,0,385,115,1
13581,2202,51,0,1871,111,2
13582,2202,11,0,387,90,3
13583,2202,18,0,388,111,4
13584,2203,14,0,1097,103,1
13585,2203,44,0,1090,35,2
13586,2203,179,0,1095,6,3
13587,2203,13,0,1094,6,4
13588,2203,19,0,1098,4,5
13589,2204,14,0,1097,103,1
13590,2204,44,0,1090,35,2
13591,2204,179,0,1095,6,3
13592,2204,13,0,1094,6,4
13593,2204,19,0,1098,4,5
13594,2204,12,0,1092,103,6
13595,2204,153,0,1099,11,7
13596,2204,45,0,1100,70,8
13597,2204,26,0,1101,3,9
13598,2204,72,0,1093,26,10
13599,2204,178,0,1102,37,11
13600,2204,89,,1103,9,12
13601,2205,15,0,764,79,1
13602,2205,17,23,757,80,2
13603,2206,24,49,765,119,1
13604,2206,27,0,766,45,2
13605,2206,15,0,764,79,3
13606,2206,48,0,760,35,4
13607,2206,17,23,757,80,5
13608,2206,18,0,758,111,6
13609,2207,48,0,760,35,1
13610,2208,12,0,96,70,1
13611,2208,48,0,97,48,2
13612,2208,51,0,98,111,3
13613,2208,14,0,99,90,4
13614,2208,18,0,100,33,5
13615,2208,75,0,101,94,6
13616,2208,179,0,102,94,7
13617,2208,19,0,103,26,8
13618,2208,26,0,104,45,9
13619,2208,180,0,105,48,10
13620,2208,178,0,106,35,11
13621,2209,12,0,96,70,1
13622,2209,48,0,97,48,2
13623,2209,51,0,98,111,3
13624,2209,14,0,99,90,4
13625,2209,18,0,100,33,5
13626,2209,75,0,101,94,6
13627,2209,179,0,102,94,7
13628,2209,19,0,103,26,8
13629,2209,26,0,104,45,9
13630,2209,180,0,105,48,10
13631,2209,178,0,106,35,11
13632,2210,12,0,96,70,1
13633,2210,48,0,97,48,2
13634,2210,51,0,98,111,3
13635,2210,14,0,99,90,4
13636,2210,18,0,100,33,5
13637,2210,75,0,101,94,6
13638,2210,179,0,102,94,7
13639,2210,19,0,103,26,8
13640,2210,26,0,104,45,9
13641,2210,180,0,105,48,10
13642,2210,178,0,106,35,11
13643,2211,27,0,1853,94,1
13644,2211,19,95,1854,94,2
13645,2211,152,0,1855,94,3
13646,2211,14,0,1856,111,4
13647,2211,11,0,1857,103,5
13648,2211,155,0,1864,94,6
13649,2211,15,0,1858,33,7
13650,2211,13,0,1865,111,8
13651,2211,91,72,1865,111,9
13652,2211,49,0,1859,115,10
13653,2211,24,0,1860,94,11
13654,2211,19,,1861,81,12
13655,2211,28,,1862,94,13
13656,2211,44,,1863,36,14
13657,2212,27,0,1853,94,1
13658,2212,19,95,1854,94,2
13659,2212,152,0,1855,94,3
13660,2212,14,0,1856,111,4
13661,2212,11,0,1857,103,5
13662,2212,155,0,1864,94,6
13663,2212,15,0,1858,33,7
13664,2212,13,0,1865,111,8
13665,2212,91,72,1865,111,9
13666,2212,49,0,1859,115,10
13667,2212,24,0,1860,94,11
13668,2212,19,,1861,81,12
13669,2212,28,,1862,94,13
13670,2212,44,,1863,36,14
13671,2213,27,0,1853,94,1
13672,2213,19,95,1854,94,2
13673,2213,152,0,1855,94,3
13674,2213,14,0,1856,111,4
13675,2213,11,0,1857,103,5
13676,2213,155,0,1864,94,6
13677,2213,15,0,1858,33,7
13678,2213,13,0,1865,111,8
13679,2213,91,72,1865,111,9
13680,2213,49,0,1859,115,10
13681,2213,24,0,1860,94,11
13682,2213,19,,1861,81,12
13683,2213,28,,1862,94,13
13684,2213,44,,1863,36,14
13685,2214,27,0,1853,94,1
13686,2214,19,95,1854,94,2
13687,2214,152,0,1855,94,3
13688,2214,14,0,1856,111,4
13689,2214,11,0,1857,103,5
13690,2214,155,0,1864,94,6
13691,2214,15,0,1858,33,7
13692,2214,13,0,1865,111,8
13693,2214,91,72,1865,111,9
13694,2214,49,0,1859,115,10
13695,2214,24,0,1860,94,11
13696,2214,19,,1861,81,12
13697,2214,28,,1862,94,13
13698,2214,44,,1863,36,14
13699,2215,18,0,1289,86,1
13700,2215,17,23,1290,87,2
13701,2215,48,0,1291,53,3
13702,2215,44,0,1292,33,4
13703,2215,87,0,1286,17,5
13704,2215,149,95,1287,17,6
13705,2215,86,0,1288,17,7
13706,2215,96,0,1882,9,8
13707,2215,92,0,1882,9,9
13708,2216,45,0,1294,108,1
13709,2216,44,0,1292,33,2
13710,2216,23,17,1295,13,3
13711,2216,15,0,1296,66,4
13712,2216,18,0,1289,86,5
13713,2216,91,72,1298,80,6
13714,2216,176,0,1297,14,7
13715,2217,18,0,1289,86,1
13716,2217,153,0,1299,118,2
13717,2217,70,0,1299,111,3
13718,2218,14,0,583,111,1
13719,2218,70,0,584,14,2
13720,2218,13,0,585,111,3
13721,2218,24,0,587,111,4
13722,2218,27,0,586,37,5
13723,2219,44,0,590,33,1
13724,2219,179,0,591,35,2
13725,2220,176,0,593,8,1
13726,2220,51,0,594,103,2
13727,2220,49,0,589,94,3
13728,2220,48,0,595,79,4
13729,2220,44,0,590,33,5
13730,2220,12,0,588,122,6
13731,2220,86,0,596,6,7
13732,2220,75,0,597,35,8
13733,2220,94,0,598,87,9
13734,2220,23,0,599,36,10
13735,2220,24,0,587,111,11
13736,2221,49,0,589,94,1
13737,2221,18,0,592,35,2
13738,2221,176,0,593,8,3
13739,2221,48,0,595,79,4
13740,2222,18,0,592,35,1
13741,2222,44,0,590,33,2
13742,2222,12,0,588,122,3
13743,2222,176,0,593,8,4
13744,2223,51,0,594,103,1
13745,2223,176,0,593,8,2
13746,2223,86,0,596,6,3
13747,2223,75,0,597,35,4
13748,2223,44,0,590,33,5
13749,2223,94,0,598,87,6
13750,2223,23,0,599,36,7
13751,2223,24,0,587,111,8
13752,2223,49,0,589,94,9
13753,2224,11,0,600,103,1
13754,2224,19,0,602,30,2
13755,2224,45,0,603,35,3
13756,2224,28,0,604,11,4
13757,2225,26,0,601,26,1
13758,2225,15,0,582,118,2
13759,2225,13,0,585,111,3
13760,2225,70,0,584,14,4
13761,2225,14,0,583,111,5
13762,2226,17,0,883,118,1
13763,2226,51,0,885,35,2
13764,2226,19,0,885,108,3
13765,2227,153,0,606,87,1
13766,2227,91,0,1929,87,2
13767,2227,178,0,607,94,3
13768,2227,72,0,608,94,4
13769,2227,15,0,609,119,5
13770,2227,14,0,610,108,6
13771,2227,44,0,611,33,7
13772,2228,18,0,613,111,1
13773,2228,44,0,611,33,2
13774,2228,12,0,612,111,3
13775,2228,15,0,609,119,4
13776,2229,44,0,611,33,1
13777,2229,18,0,613,111,2
13778,2230,45,0,603,35,1
13779,2230,19,0,602,30,2
13780,2230,48,0,1930,106,3
13781,2231,44,0,611,33,1
13782,2232,11,0,615,14,1
13783,2232,48,0,1930,106,2
13784,2232,87,0,1390,80,3
13785,2232,95,0,1390,14,4
13786,2232,149,0,1390,111,5
13787,2232,96,0,1390,103,6
13788,2233,149,0,2183,10,1
13789,2233,96,0,2184,10,2
13790,2233,178,0,2185,30,3
13791,2233,91,0,2186,35,4
13792,2233,51,0,313,64,5
13793,2234,72,0,319,87,1
13794,2235,72,0,319,87,1
13795,2236,15,0,322,89,1
13796,2236,24,27,2187,88,2
13797,2236,14,0,2167,33,3
13798,2236,51,0,313,64,4
13799,2237,15,0,2168,74,1
13800,2237,51,0,313,64,2
13801,2237,14,0,2167,33,3
13802,2238,51,0,313,64,1
13803,2238,15,0,2168,74,2
13804,2238,14,0,2167,33,3
13805,2238,86,0,330,94,4
13806,2238,49,0,331,112,5
13807,2238,48,0,332,57,6
13808,2239,51,0,313,64,1
13809,2239,15,0,2168,74,2
13810,2239,14,0,2167,33,3
13811,2239,86,0,330,94,4
13812,2239,49,0,331,112,5
13813,2239,48,0,332,57,6
13814,2240,51,0,313,64,1
13815,2240,15,0,2168,74,2
13816,2240,14,0,2167,33,3
13817,2240,152,0,326,78,4
13818,2240,92,0,327,36,5
13819,2241,27,0,1313,45,1
