pscene_id,play_id,production_id,performance_id,scene_id,spuck_note,tayu_shamisen_note
2277,77,253,831,512,"
","
"
2278,77,253,831,609,"
","
"
2279,32,253,832,232,Characters not appearing in this scene are omitted from the list on the program.,"
"
2280,32,253,832,233,Characters not appearing in this scene are omitted from the list on the program.,"
"
2281,32,253,832,234,Characters not appearing in this scene are omitted from the list on the program.,"
"
2282,25,253,833,117,"
","
"
2283,80,254,834,336,"Minosuke, Bunshō, Minojirō, Tamao, Seinosuke, Bunshi, Kanroku, Kōsuke and Minoichirō played for morning performances on  Dec. 6, 7, 8, 9, 10, 12, afternoon performances on Dec. 13, 14, 15, 16, 17 and evening performance on Dec. 11. Bunjaku, Itchō, Kan'ya, ","Rodayū, Tokutayū, Seitomo, Danroku and Dan'ichi played morning performances on Dec. 7-10, 12, afternoon performances on Dec. 13-17, and evening performance on Dec. 11. Aioidayū, Datejidayū, Seisuke, Kizaemon and Kiichirō played morning performances on Dec."
2284,42,255,835,681,"
","
"
2285,58,255,836,367,"
","
"
2286,58,255,836,589,"
","
"
2287,60,255,837,370,"Bungo and Monhide played from Jan. 3-13, and Tamakō and Tamase played from Jan. 14-25.","
"
2288,60,255,837,674,"Bungo and Monhide played from Jan. 3-13, and Tamakō and Tamase played from Jan. 14-25.","
"
2289,60,255,837,675,"Bungo and Monhide played from Jan. 3-13, and Tamakō and Tamase played from Jan. 14-25.","
"
2290,38,255,838,426,"Minojirō played Sankichi from Jan. 3-13, and Kan'ya played from Jan. 14-25.","
"
2291,38,255,838,427,"Minojirō played Sankichi from Jan. 3-13, and Kan'ya played from Jan. 14-25.","
"
2292,37,255,839,247,"Tamakō played Rokuroemon Obana from Jan. 3-13, and Bungo played from Jan. 14-25.","
"
2293,37,255,839,399,"Ikka played Santa from Jan. 3-13, and Bunya played from Jan. 14-25.","
"
2294,37,255,839,400,"Kan'ichi and Ichisuke played from Jan. 3-13, and Tamaka and Monwaka played from Jan. 14-25.","
"
2295,24,256,840,109,Characters not appearing in this scene are omitted from the list on the program.,"
"
2296,24,256,840,110,Characters not appearing in this scene are omitted from the list on the program.,"
"
2297,24,256,840,111,Characters not appearing in this scene are omitted from the list on the program.,"Dan'ichi played from Feb. 4-11, and Seishirō played from Feb. 12-19."
2298,3,256,841,361,Characters not appearing in this scene are omitted from the list on the program.,"
"
2299,3,256,841,362,Characters not appearing in this scene are omitted from the list on the program.,"
"
2300,3,256,841,363,Characters not appearing in this scene are omitted from the list on the program.,"Kiichirō played from Feb. 4-11, and Dango played from Feb. 12-19."
2301,28,256,842,150,"Bunya, Monwaka, Kazusuke, Monju played from Feb. 4-11, and Monhide, Tamase, Ichisuke, Seizaburō and Itchō played from Feb. 12-19.","
"
2302,28,256,842,151,"Bunya, Monwaka, Kazusuke, Monju played from Feb. 4-11, and Monhide, Tamase, Ichisuke, Seizaburō and Itchō played from Feb. 12-19.","
"
2303,28,256,842,152,"Bunya, Monwaka, Kazusuke, Monju played from Feb. 4-11, and Monhide, Tamase, Ichisuke, Seizaburō and Itchō played from Feb. 12-19.","
"
2304,30,257,843,190,"
","
"
2305,30,257,843,191,"
","
"
2306,30,257,843,192,"
","
"
2307,30,257,843,193,"
","
"
2308,31,257,844,226,"Bungo and Monju played from April 1-11, and Tamakō and Bunshō played from April 13-23.","
"
2309,62,257,845,383,"Bunshō and Tamakō played from April 1-11, and Monju and Bungo played from April 13-23.","Hanabusadayū played from April 1-11, and Midoridayū played from April 13-23."
2310,62,257,845,630,"Tamakō played Benkei from April 1-11, and Bungo played from April 13-23.","Mojihisadayū and Kiichirō played April 1-11, and Rosetayū and Dango played from April 13-23."
2311,62,257,845,629,"Bunshō played Sato Tadanobu, in fact Fox Tadanobu, from April 1-11, and Monju played from April 13-23.","
"
2312,62,257,845,385,"Bunshō played Sato Tadanobu, in fact Fox Tadanobu, from April 1-11, and Monju played from April 13-23.","
"
2313,19,258,846,68,"Minojirō played Mochibei from May 13-20, and Tamae played from May 21-28.","
"
2314,19,258,846,69,"Minojirō played Mochibei from May 13-20, and Tamae played from May 21-28.","
"
2315,19,258,846,70,"
","
"
2316,19,258,846,71,"
","
"
2317,57,258,847,342,"Minojirō played Shikinai from May 13-20, and Tamae played from May 21-28.","
"
2318,57,258,847,345,"
","
"
2319,57,258,847,352,"
","
"
2320,57,258,847,353,"
","
"
2321,57,258,847,354,"
","
"
2322,49,258,848,291,"
","
"
2323,53,261,856,327,"
","
"
2324,44,259,849,270,"
","
"
2325,44,259,849,440,"
","
"
2326,44,259,849,441,"
","
"
2327,44,259,849,689,"
","
"
2328,44,259,849,442,"
","
"
2329,44,259,849,443,"
","
"
2330,44,259,849,690,"
","
"
2331,26,259,850,131,"Bunya, Monju, Ikka played from July 29-Aug. 8, and Tamase, Itchō and Monhide played from Aug. 10-20.","
"
2332,26,259,850,132,"Monju and Bunya played from July 29-Aug. 8, and Itchō and Tamase played from Aug. 10-20.","
"
2333,26,259,850,133,"Ikka played Komawaka from July 29-Aug. 8, and Monhide played from Aug. 10-20.","
"
2334,26,259,850,402,"Ikka played Komawaka from July 29-Aug. 8, and Monhide played from Aug. 10-20.","
"
2335,61,259,851,376,"
","
"
2336,61,259,851,620,"
","
"
2337,61,259,851,621,"
","
"
2338,61,259,851,622,"
","
"
2339,61,259,851,623,"
","
"
2340,36,260,852,685,"
","
"
2341,36,260,852,686,"
","
"
2342,36,260,852,239,"
","
"
2343,36,260,852,240,"
","
"
2344,36,260,852,242,"
","
"
2345,55,260,853,540,"
","
"
2346,13,260,854,265,"Kan'ya played Okishi from Sept. 9-16, and Kameji played from Sept. 17-24.","
"
2347,13,260,854,266,"Kan'ya played Okishi from Sept. 9-16, and Kameji played from Sept. 17-24.","
"
2348,52,260,855,325,"Kan'ya and Tamase played Sept. 9-16, and Kameji and Monwaka played from Sept. 17-24.","
"
2349,52,260,855,611,"Kan'ya and Tamase played Sept. 9-16, and Kameji and Monwaka played from Sept. 17-24.","
"
2350,181,261,938,249,"
","
"
2351,16,261,857,46,"
","
"
2352,16,261,857,47,"
","
"
2353,14,261,858,4,"Kan'ichi played Midori from Jan. 3-13, and Tamaka played from Jan. 14-25.","
"
2354,46,261,859,278,"
","
"
2355,45,261,860,274,"Seigorō and Ichisuke played from Jan. 3-13, and Kazusuke and Monwaka played from Jan. 14-25.","
"
2356,45,261,860,444,"Seigorō and Ichisuke played from Jan. 3-13, and Kazusuke and Monwaka played from Jan. 14-25.","
"
2357,45,261,860,445,"Seigorō and Ichisuke played from Jan. 3-13, and Kazusuke and Monwaka played from Jan. 14-25.","
"
2358,45,261,860,446,"
","
"
2359,35,261,861,237,"
","
"
2360,19,262,862,70,"
","
"
2361,19,262,862,71,"
","
"
2362,20,262,863,72,"
","
"
2363,25,262,864,117,"
","
"
2364,15,262,865,8,"
","
"
2365,15,262,865,9,"
","
"
2366,15,262,865,10,"
","
"
2367,15,262,865,11,"
","
"
2368,15,262,865,13,"
","
"
2369,175,263,866,661,"
","
"
2370,175,263,866,662,"
","
"
2371,176,263,867,691,"
","
"
2372,34,263,869,236,"
",
2373,104,263,868,186,"
","
"
2374,7,263,870,275,"Seigorō played Jinnai from July 20-25, and Kanroku played the role after July 26. Characters not appearing in this scene are omitted from the list on the program.","
"
2375,7,263,870,276,Characters not appearing in this scene are omitted from the list on the program.,"
"
2376,7,263,870,277,Characters not appearing in this scene are omitted from the list on the program.,"
"
2377,73,264,871,567,"Minojirō played Kiyotsura from Sept. 7-15, and Kameji played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","Yasaburō played from Sept. 7-15, and Hachisuke played from Sept. 16-23."
2378,73,264,871,576,"Tamae played Katsuno from Sept. 7-15, and Bunshi played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","Rosetayū and Dan'ichi played from Sept. 7-15, and Mojihisadayū and Seishirō played from Sept. 16-23."
2379,73,264,871,577,"Minojirō and Tamashi played from Sept. 7-15, and Kameji and Kanroku played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","Mojihisadayū and Dangoi played from Sept. 7-15, and Rosetayū and Kiichirō played from Sept. 16-23."
2380,73,264,871,568,"Minotarō played Sukune Taro from Sept. 7-15, and Tamame played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2381,73,264,871,569,"Minotarō played Sukune Taro from Sept. 7-15, and Tamame played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2382,73,264,871,570,"Minotarō, Bunshi and Tamashi played from Sept. 7-15; and Tamame, Tamae and Kanroku played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2383,73,264,871,571,"Tamame played Shihei, Minister of the Left, from Sept. 7-15, and Minotarō played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2384,73,264,871,572,Characters not appearing in this scene are omitted from the list on the program.,"
"
2385,73,264,871,573,Characters not appearing in this scene are omitted from the list on the program.,"
"
2386,73,264,871,574,Characters not appearing in this scene are omitted from the list on the program.,"
"
2387,73,264,871,580,"Kameji played Priest of Anrakuji Temple from Sept. 7-15, and Minojirō played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2388,73,264,871,565,Characters not appearing in this scene are omitted from the list on the program.,"Asazō played from Sept. 7-15, and Seitarō and Seishirō played from Sept. 16-23."
2389,73,264,871,566,Characters not appearing in this scene are omitted from the list on the program.,"
"
2390,100,265,872,263,"Seinosuke played Senzai from Jan. 3-15, and Bunshi played from Jan. 16-26.","
"
2391,72,265,873,157,"Kameji and Tamaya played from Jan. 3-15, and Kan'ya and Tamaki played from Jan. 16-26.","
"
2392,72,265,873,158,"Kameji and Tamaya played from Jan. 3-15, and Kan'ya and Tamaki played from Jan. 16-26.","
"
2393,60,265,874,370,"Tamaka and Bunya played from Jan. 3-15, and Ichisuke and Minoshirō played from Jan. 16-26.","
"
2394,60,265,874,674,"Tamaka and Bunya played from Jan. 3-15, and Ichisuke and Minoshirō played from Jan. 16-26.","
"
2395,60,265,874,675,"Tamaka and Bunya played from Jan. 3-15, and Ichisuke and Minoshirō played from Jan. 16-26.","
"
2396,87,265,875,267,"Minoichirō, Seigorō, Kanroku, Tamashō, Monwaka, Monhide and Seizaburō played from Jan. 3-15, and Kan'ichi, Kazunosuke, Tamashi, Kōji, Bunya, Tamase and Kōsuke played from Jan. 16-26.","
"
2397,75,265,876,613,"Tamae played Asakahime from Jan. 3-15, and Minojirō played from Jan. 16-26.","
"
2398,50,265,877,315,"
","
"
2399,41,266,878,259,"
","
"
2400,54,266,879,329,"Tamase played Apprentice from Feb. 8-15, and Bunya played from Feb. 16-23.","
"
2401,17,266,880,48,Tamame and Minotarō switched their roles after Feb. 16. Characters not appearing in this scene are omitted from the list on the program.,"
"
2402,17,266,880,49,Tamame and Minotarō switched their roles after Feb. 16. Characters not appearing in this scene are omitted from the list on the program.,"
"
2403,17,266,880,50,Tamame and Minotarō switched their roles after Feb. 16. Characters not appearing in this scene are omitted from the list on the program.,"
"
2404,1,266,881,309,Characters not appearing in this scene are omitted from the list on the program.,"
"
2405,1,266,881,310,"Seigorō played Pilgrimage leader from Feb. 8-15, and Kōsuke played from Feb. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2406,1,266,881,311,Characters not appearing in this scene are omitted from the list on the program.,"
"
2407,1,266,881,312,"Shōichi played Okichi's second daughter from Feb. 8-15, and Shōroku played from Feb. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2408,27,212,713,147,"
","
"
2409,27,212,713,148,"
","
"
2410,62,267,882,377,"Minotarō and Kanroku played from April 5-15, and Tamame and Tamashi played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2411,62,267,882,378,"Tamaka and Kanroku played from April 5-15, and Ichisuke and Tamashi played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2412,62,267,882,379,"Minojirō and Minotarō played from April 5-15, and Kan'ya and Tamame played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2413,62,267,882,383,"Minojirō, Minotarō and Kazusuke played from April 5-15, and Kan'ya, Tamame and Seigorō played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2414,62,267,882,630,"Monhide, Minotarō, Tamaki, Minojirō and Kōsuke played from April 5-15, and Tamase, Tamame, Bunshi, Kan'ya and Seizaburō played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2415,62,267,882,380,"Monwaka and Tamaka played from April 5-15, and Bunya and Ichisuke played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2416,62,267,882,381,"Tamaka and Kanroku played from April 5-15, and Ichisuke and Tamashi played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2417,62,267,882,382,"Tamaka and Monwaka played from April 5-15, and Ichisuke and Bunya played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","
"
2418,62,267,882,629,Characters not appearing in this scene are omitted from the list on the program.,"Midoridayū played from April 5-15, and Hanabusadayū played from April 17-27."
2419,62,267,882,385,"Minojirō and Tamame played from April 5-15, and Kan'ya and Minotarō played from April 17-27. Characters not appearing in this scene are omitted from the list on the program.","Hanabusadayū  played from April 5-15, and Midoridayū played from April 17-27."
2420,48,268,883,288,"Shōichi, Monhide, Minoshirō, Bunya, Tamashō and Tamaya played from Sept. 6-13; and Shōroku, Monwaka, Tamaichirō, Tamase, Kōji, Tamaki played from Sept. 14-21.","
"
2421,48,268,883,458,"Monhide, Minoshirō, Bunya, Tamashō, Tamaya and Shōichi played from Sept. 6-13; and Monwaka, Tamaichirō, Tamase, Kōji, Tamaki and Shōroku played from Sept. 14-21.","
"
2422,33,268,884,394,"Ichisuke is also a substitute for Otsuru. Kan'ichi played from Sept. 6-11, Tamaka played from Sept. 12-16, and Ichisuke played from Sept. 17-21.","
"
2423,39,268,885,250,"Minotarō played Munechika from Sept. 6-13, and Tamame played from Sept. 14-21.","
"
2424,23,268,886,103,"Minojirō and Seigorō from Sept. 6-13, and Tamae and Kazusuke played from Sept. 14-21.","
"
2425,32,268,887,232,"Tamame played Gihei from Sept. 6-13, and Minotarō played from Sept. 14-21. Characters not appearing in this scene are omitted from the list on the program.","
"
2426,32,268,887,233,"Tamame played Gihei from Sept. 6-13, and Minotarō played from Sept. 14-21.","
"
2427,32,268,887,234,Characters not appearing in this scene are omitted from the list on the program.,"
"
2428,63,269,888,215,"Kan'ya played Yagoro from Dec. 4-10, and Kameji played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","
"
2429,63,269,888,216,"Kan'ya, Tamakō and Kanroku  played  from Dec. 4-10, and Kameji, Bungo and Tamashi played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","
"
2430,63,269,888,217,"Bunshō and Seigorō played  from Dec. 4-10, and Monju and Kazusuke played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","
"
2431,63,269,888,218,"Kameji, Bunshō, Seigorō, Monhide, Minoshirō and Shōichi  played  from Dec. 4-10; and Kan'ya, Monju, Kazusuke, Tamase, Tamaichirō and Shōroku played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","
"
2432,63,269,888,219,"Seizaburō, Monwaka, Minoichirō, Kan'ya and Tamaka played from Dec. 4-10; and Kōsuke, Bunya, Kan'ichi, Kameji and Ichisuke played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","Shintayū, Hajimedayū, Sakihodayū switched their roles Dec. 4-8, Dec. 9-12, and Dec. 13-16."
2433,24,270,889,110,"Tamao, Kanju, Tamamatsu, Minosuke, Bungo and Sakujūrō played for morning performances on Dec. 4, 5, 6, 8, 9, 10 and afternoon performances on Dec. 11, 12, 13, 15, 16 and evening performance on Dec. 7. Bunjaku, Tamaya, Seinosuke, Monju, Tamakō and Bunshō pl","Shimatayū and Seisuke played morning performance on Dec. 4-6, 8-10, afternoon performances on Dec. 11-13, 15-16, and evening performance on Dec. 7. Rodayū and Tomisuke played morning performances on Dec. 11-13, 15-16, afternoon performances on Dec. 4-6, 8-"
2434,66,271,890,79,"Bungo played Benkei from Jan. 3-13, and Tamakō played from Jan. 15-25.","
"
2435,5,271,891,358,"Tamame and Seigorō played  from Jan. 3-13, and Kazuo and Kazusuke played from Jan. 15-25.","
"
2436,5,271,891,359,"Tamame and Seigorō played  from Jan. 3-13, and Kazuo and Kazusuke played from Jan. 15-25.","
"
2437,5,271,891,360,"Tamame and Seigorō played  from Jan. 3-13, and Kazuo and Kazusuke played from Jan. 15-25.","
"
2438,70,271,892,371,"Tamakō and Bunshi played  from Jan. 3-13, and Bungo and Tamae played from Jan. 15-25.","
"
2439,68,271,893,316,"Tamashō and Tamae played  from Jan. 3-13, and Kōji and Bunshi played from Jan. 15-25. Characters not appearing in this scene are omitted from the list on the program.","
"
2440,68,271,893,492,"Kazuo, Bungo and Tamaka played  from Jan. 3-13, and Tamame, Tamakō and Ichisuke played from Jan. 15-25. Characters not appearing in this scene are omitted from the list on the program.","
"
2441,68,271,893,493,Characters not appearing in this scene are omitted from the list on the program.,"
"
2442,68,271,893,494,"Minoichirō played Servant from Jan. 3-13, and Kan'ichii played from Jan. 15-25. Characters not appearing in this scene are omitted from the list on the program.","
"
2443,27,271,894,147,"Tamakō played Kenshin Nagao from Jan. 3-13, and Bungo played from Jan. 15-25.","
"
2444,27,271,894,148,"Tamakō played Kenshin Nagao from Jan. 3-13, and Bungo played from Jan. 15-25.","
"
2445,42,272,895,681,"
","
"
2446,37,272,896,399,"
","
"
2447,29,272,897,163,"
","
"
2448,98,272,898,391,"
","
"
2449,56,272,899,328,"
","
"
2450,56,272,899,524,"
","
"
2451,56,272,899,525,"
","
"
2452,56,272,899,526,"
","
"
2453,56,272,899,527,"
","
"
2454,56,272,899,528,"
","
"
2455,29,273,900,159,"
","Shintaū and Dango played from May 9-14, Hajimedayū and Dan'ichi played from May 15-19, and Sakihodayū and Seishirō played from May 20-24."
2456,29,273,900,422,"
","
"
2457,29,273,900,161,"Seinosuke and Ichisuke played from May 9-16, and Tamaki and Monwaka played from May 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
2458,29,273,900,162,"Minoshirō played Page from May 9-16, and Monhide played from May 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
2459,182,273,939,249,Memorial performance for Kiritake Kanjūrō II.,"
"
2460,29,273,900,163,Characters not appearing in this scene are omitted from the list on the program.,"
"
2461,29,273,900,164,Characters not appearing in this scene are omitted from the list on the program.,"
"
2462,29,273,900,165,Characters not appearing in this scene are omitted from the list on the program.,"
"
2463,29,273,900,166,"Tamashi and Bunshi played from May 9-16, and Kan'ya and Tamae played from May 17-24.","
"
2464,29,273,900,167,"Bunya, Kameji and Seinosuke played from May 9-16, and Tamase, Minojirō and Tamaki played from May 17-24.","
"
2465,29,273,900,168,"Bunya, Kameji and Seinosuke played from May 9-16, and Tamase, Minojirō and Tamaki played from May 17-24.","
"
2466,83,274,901,34,"Tamae and Ichisuke played from Sept. 5-12, and Minojirō and Tamaka played from Sept. 13-20.","
"
2467,75,274,902,613,"Tamaki played from Sept. 5-12, and Bunshi played from Sept. 13-20.","
"
2468,12,274,903,243,"
","
"
2469,57,274,904,342,Characters not appearing in this scene are omitted from the list on the program.,"
"
2470,57,274,904,345,Characters not appearing in this scene are omitted from the list on the program.,"
"
2471,57,274,904,351,"Itchō played Kichibei from Sept. 5-12, and Monju played from Sept. 13-20.","
"
2472,183,274,940,249,"
","
"
2473,57,274,904,352,"
","
"
2474,57,274,904,353,"
","
"
2475,57,274,904,354,"
","
"
2476,63,275,905,204,"
","
"
2477,63,275,905,205,"
","
"
2478,63,275,905,207,"
","
"
2479,63,275,905,208,"
","
"
2480,63,275,905,209,"
","
"
2481,63,275,905,210,"Tamaka played Chinsai from Nov. 1-11, and Ichisuke played from Nov. 13-23.","
"
2482,63,275,905,211,"
","
"
2483,63,275,905,212,Characters not appearing in this scene are omitted from the list on the program.,"
"
2484,63,275,905,213,"
","
"
2485,63,275,905,214,"
","
"
2486,63,275,905,215,"Tamaki played Yagoro from Nov. 1-11, and Bunshi played from Nov. 13-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2487,63,275,905,216,"Tamaki and Tamame played from Nov. 1-11, and Bunshi and Minotarō played from Nov. 13-23.","
"
2488,63,275,905,217,"Tamae played Saibeii from Nov. 1-11, and Kameji played from Nov. 13-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2489,63,275,905,218,"Tamaki and Tamae played from Nov. 1-11, and Bunshi and Kameji played from Nov. 13-23.","
"
2490,63,275,905,219,"Tamaki and Minotarō played from Nov. 1-11, and Bunshi and Tamame played from Nov. 13-23.","
"
2491,63,275,905,220,"
","
"
2492,63,275,905,221,"
","
"
2493,63,275,905,222,"
","
"
2494,63,275,905,225,"Tamaki played Yagoro from Nov. 1-11, and Bunshi played from Nov. 13-23.","
"
2495,63,276,906,220,"Kazuo played Konami from Dec. 4-10, and Minotarō played from Dec. 11-16. Characters not appearing in this scene are omitted from the list on the program.","
"
2496,63,276,906,221,"Kazuo played Konami from Dec. 4-10, and Minotarō played from Dec. 11-16.","
"
2497,63,276,906,222,"Kazuo played Konami from Dec. 4-10, and Minotarō played from Dec. 11-16.","
"
2498,63,276,906,224,"Tamashō played Yoshimatsu from Dec. 4-10, and Kōji played from Dec. 11-16.","
"
2499,63,276,906,680,"Tamashō played Yoshimatsu from Dec. 4-10, and Kōji played from Dec. 11-16.","
"
2500,9,277,907,372,"Bungo played Amanjaku from July 22-Aug. 2, and Tamakō played from July 3-13.","
"
2501,59,277,908,369,"
","
"
2502,59,277,908,678,"
","
"
2503,11,277,909,194,"
","
"
2504,11,277,909,202,"
","
"
2505,12,277,910,243,"
","
"
2506,13,277,911,265,"Minotarō played Iheita from July 22-Aug. 2, and Tamame played from July 3-13.","
"
2507,13,277,911,266,"Minotarō played Iheita from July 22-Aug. 2, and Tamame played from July 3-13.","
"
2508,18,278,912,51,"
","
"
2509,18,278,912,52,"
","Kiichirō played from Nov. 4-14, and Dango played from Nov. 16-26."
2510,18,278,912,53,"
","
"
2511,18,278,912,54,"
","
"
2512,18,278,912,55,"
","
"
2513,2,278,913,330,"
","
"
2514,2,278,913,331,"
","
"
2515,2,278,913,332,"
","
"
2516,2,278,913,532,"
","Tsubasadayū, Aikodayū, Dango, Dan'ichi, Seiki, Ryōichi and Hachisuke played from Nov. 4-14, and Mutsumidayū, Romotayū, Kiichirō, Seishirō, Seijō, Kizaemon, and Seitarō played from Nov. 16-26."
2517,78,279,914,123,"Tamaka played Yasamatsu from Dec. 5-11, and Ichisuke played from Dec. 12-17. Puppet heads (kashira) and character information taken from Bunka dejitaru raiburarī.","
"
2518,78,279,914,124,Puppet heads (kashira) and character information from Bunka dejitaru raiburarīi.,"
"
2519,78,279,914,125,"Tamaka played Yasamatsu from Dec. 5-11, and Ichisuke played from Dec. 12-17. Puppet heads (kashira) and character information from Bunka dejitaru raiburarī.","
"
2520,78,279,914,126,"Tamaka played Yasamatsu from Dec. 5-11, and Ichisuke played from Dec. 12-17. Puppet heads (kashira) and character information from Bunka dejitaru raiburarī.","
"
2521,119,280,915,301,"Tamae and Kameji played for morning performances on Dec. 5-9, 11, afternoon performances on Dec. 12-16, and evening performance on Dec. 10. Kan'ya and Seizaburō played for morning performances on Dec. 12-16, afternoon performances on Dec. 5-9, 11, and even","
"
2522,24,280,916,110,"Bungo, Tamaya, Seinosuke, Monju, Minotarō and Kanju played for morning performances on Dec. 5-9, 11, afternoon performances on Dec. 12-16, and evening performance on Dec. 10. Tamakō, Tamaki, Bunshi, Itchō, Tamame and Kazuo played for morning performances o","
"
2523,30,281,917,188,"
","
"
2524,30,281,917,189,"Minotarō played Saibei from April 7-17, and Tamame played from April 19-29.","
"
2525,30,281,917,190,"
","
"
2526,30,281,917,191,"Tamaya played Danjo, Iwafuji's uncle, from April 7-17, and Tamaki played from April 19-29.","
"
2527,30,281,917,192,"
","
"
2528,30,281,917,193,"
","
"
2529,15,281,918,11,"
","
"
2530,15,281,918,13,"
","
"
2531,75,281,919,613,"
","
"
2532,62,281,920,629,"
","
"
2533,154,282,921,305,"
","
"
2534,103,282,922,299,"
","
"
2535,177,282,923,692,"Tamame played Kansaku from July 21- Aug. 1, and Minotarō played from Aug. 2-12.","
"
2536,31,282,924,226,"
","
"
2537,71,282,925,292,"Minotarō played Danshichi from July 21- Aug. 1, and Tamame played from Aug. 2-12.","
"
2538,71,282,925,295,"Minotarō played Danshichi from July 21- Aug. 1, and Tamame played from Aug. 2-12.","
"
2539,71,282,925,296,"Minotarō played Danshichi from July 21- Aug. 1, and Tamame played from Aug. 2-12.","
"
2541,3,285,941,361,Puppet heads (kashira) for Townspeople are not listed in the program.,"
"
2542,3,285,941,362,Puppet heads (kashira) for Townspeople are not listed in the program.,"
"
2543,3,285,941,363,Puppet heads (kashira) for Townspeople are not listed in the program.,"
"
2544,60,197,325,675,"
","
"
2546,7,128,696,276,Characters not appearing in this scene are omitted from the list on the program.,"
"
2547,7,128,696,275,Characters not appearing in this scene are omitted from the list on the program.,"
"
2549,31,286,942,226,Performer information from Bunka dejitaru raiburarī.,Information from Bunka dejitaru raiburarī.
2550,104,263,868,187,"
","
"
2551,36,270,943,242,"Tamaki and Minojirō played for morning performances on Dec. 4, 5, 6, 8, 9, 10, afternoon performances on Dec. 11, 12, 13, 15, 16 and evening performance on Dec. 7. Bunshi and Tamae played on morning performances on Dec. 11-13, 15, 16, afternoon performance","Miwatayū, Chitosedayū, Hajimedayū, Mojiedayū, Sōsuke, Seitarō, Dango and Danshichi played morning performances on Dec. 4-6, 8-10, afternoon performances on Dec. 11-13, 15-16. Tsukunidayū, Mojihisadayū, Shintayū, Sakihodayū, Hachisuke, Seijirō, Kiichirō and"
2552,178,88,928,249,Performers are not listed in the program.,"
"
2553,24,213,714,110,Yoshida Bungo is also listed for a substitute puppeteer for the role of Shunkan.,"
"
2554,34,210,703,236,No performers information available.,"
"
2556,119,210,705,301,No performers information available.,
2559,60,216,717,674,"
","
"
2560,60,216,717,675,"
","
"
2561,64,196,682,107,"
","
"
2562,59,70,256,678,Yoshida Tamashō appears in place of Yoshida Minosuke in some Adachi's photographs.,"
"
2563,40,96,342,677,Toyomatsu Seijūrō appears in place of Kiritake Kanjūrō in Adachi's photographs.,"
"
2567,72,287,944,154,"Kanju, Tamaya, Monju, Bungo, Seizaburō and Kōsuke played from June 5-14; and Kazuo, Tamaki, Itchō, Tamakō, Seigorō and Hidetama played from June 15-23.
Puppet heads (kashira) information from Bunka dejitaru raiburarī.",Chitosedayu and Seijiro played from June 5-14; and Tsumaidayu and Seigo played from June 15-23.
2568,72,287,944,155,"Kanju, Tamaya, Monju, Bungo, Seizaburō and Kōsuke played from June 5-14; and Kazuo, Tamaki, Itchō, Tamakō, Seigorō and Hidetama played from June 15-23.
Puppet heads (kashira) information from Bunka dejitaru raiburarī.",Tokutayu and Danroku played from June 5-14; and Datejidayu and Katsuhei played from June 15-23.
2569,77,287,945,321,"Minotarō,Sakujūrō, Seinosuke, Bungo, Kanroku, Monju, Minosuke, Kameji, Tamao and Tamae played from June 5-14; and Tamame, Bunshō, Wakatama, Tamakō, Tamashi, Itchō, Bunjaku, Kan'ya, Kanjūrō and Minojirō played from June 15-23. Puppet heads (kashira) informa",Miwatayu and Asazo played from June 5-14; and Tsukunidayu and Yasaburo played from June 15-23.
