id,pscene_id,shamisen_id,shamisensub_id,shamisen_description,sortorder
3061,1688,7,0,Part 1,1
3062,1688,32,0,Part 2,2
3063,1689,65,0,,1
3064,1689,69,0,,2
3065,1689,64,0,,3
3066,1690,43,0,,1
3067,1691,69,0,,1
3068,1692,78,0,,1
3069,1693,41,90,Part 1,1
3070,1693,126,0,Part 2,2
3071,1694,61,0,,1
3072,1694,88,0,Tsure [assistant player],2
3073,1695,40,0,,1
3074,1696,7,0,,1
3075,1697,32,0,[Kiri],1
3076,1698,4,0,,1
3077,1698,61,0,,2
3078,1698,7,0,,3
3079,1698,43,0,,4
3080,1698,147,0,,5
3081,1699,65,126,,1
3082,1699,64,88,Tsure [assistant player],2
3083,1700,61,0,,1
3084,1701,32,0,Part 1,1
3085,1701,78,0,Part 2,2
3086,1702,69,0,,1
3087,1702,42,0,,2
3088,1702,64,0,,3
3089,1702,43,0,,4
3090,1702,147,0,,5
3091,1703,69,0,Part 1,1
3092,1703,64,0,Part 1: Tsure [assistant player],2
3093,1703,4,0,Part 2,3
3094,1703,41,0,Part 2: Tsure [assistant player],4
3095,1704,90,0,,1
3096,1704,7,0,,2
3097,1704,41,0,,3
3098,1704,43,0,,4
3099,1704,88,0,,5
3100,1705,4,0,,1
3101,1705,42,0,,2
3102,1705,61,0,,3
3103,1705,64,0,,4
3104,1706,90,0,Part 1,1
3105,1706,65,0,Part 2,2
3106,1707,61,0,Part 1,1
3107,1707,40,0,Part 2,2
3108,1708,69,0,,1
3109,1708,90,0,,2
3110,1708,64,0,,3
3111,1708,43,0,,4
3112,1709,126,0,,1
3113,1710,78,0,,1
3114,1710,69,0,,2
3115,1710,7,0,,3
3116,1710,147,0,,4
3117,1711,30,0,,1
3118,1712,32,0,[Kiri],1
3119,1713,7,0,Part 1,1
3120,1713,8,0,Part 2,2
3121,1714,8,0,,1
3122,1715,65,0,,1
3123,1716,32,0,,1
3124,1717,78,0,,1
3125,1717,61,0,,2
3126,1717,41,0,,3
3127,1717,43,0,,4
3128,1717,147,0,,5
3129,1718,61,0,,1
3130,1719,40,0,,1
3131,1720,4,0,,1
3132,1720,30,0,,2
3133,1720,90,0,,3
3134,1720,64,0,,4
3135,1720,43,0,,5
3136,1721,7,0,Naka [Part 1],1
3137,1721,8,0,Oku [Part 2],2
3138,1722,69,0,,1
3139,1722,42,0,,2
3140,1722,7,0,,3
3141,1722,64,0,,4
3142,1722,147,0,,5
3143,1723,126,0,,1
3144,1724,40,0,,1
3145,1725,90,0,Part 1,1
3146,1725,8,0,Part 2,2
3147,1725,4,0,Part 3,3
3148,1726,78,0,,1
3149,1726,42,0,,2
3150,1726,7,0,,3
3151,1726,41,0,,4
3152,1727,7,0,,1
3153,1728,32,0,,1
3154,1729,42,0,,1
3155,1730,4,0,,1
3156,1730,90,0,,2
3157,1730,41,0,,3
3158,1730,43,0,,4
3159,1731,61,0,Part 1,1
3160,1731,40,0,Part 2,2
3161,1732,40,0,,1
3162,1733,90,0,Part 1,1
3163,1733,65,0,Part 2,2
3164,1733,64,0,Tsure [assistant player],3
3165,1734,126,0,,1
3166,1734,7,0,,2
3167,1734,64,0,,3
3168,1734,41,0,,4
3169,1734,147,0,,5
3170,1735,4,0,,1
3171,1736,42,0,,1
3172,1737,30,0,,1
3173,1738,8,0,,1
3174,1739,78,0,,1
3175,1740,32,0,[Kiri],1
3176,1741,69,0,,1
3177,1741,42,0,Tsure [assistant player],2
3178,1742,61,0,Part 1,1
3179,1742,40,0,Part 2,2
3180,1743,90,0,Part 1,1
3181,1743,65,0,Part 2,2
3182,1743,64,0,Tsure [assistant player],3
3183,1744,126,0,,1
3184,1744,7,0,,2
3185,1744,90,0,,3
3186,1745,4,0,,1
3187,1746,64,0,,1
3188,1747,30,0,,1
3189,1748,8,0,,1
3190,1749,78,0,,1
3191,1750,32,0,,1
3192,1751,69,0,,1
3193,1751,42,0,Tsure [assistant player],2
3194,1752,90,0,,1
3195,1753,61,0,,1
3196,1753,7,0,,2
3197,1753,64,0,,3
3198,1754,78,0,,1
3199,1754,64,0,Tsure [assistant player],2
3200,1755,90,0,Part 1,1
3201,1755,65,0,Part 2,2
3202,1756,64,0,Kuchi [Part 1],1
3203,1756,78,0,Oku [Part 2],2
3204,1757,8,0,,1
3205,1758,4,0,,1
3206,1758,7,0,,2
3207,1758,64,0,,3
3208,1758,43,0,,4
3209,1759,4,0,,1
3210,1759,7,0,,2
3211,1759,64,0,,3
3212,1759,43,0,,4
3213,1760,126,0,,1
3214,1760,69,0,,2
3215,1760,42,0,,3
3216,1760,41,0,,4
3217,1760,151,0,,5
3218,1761,30,0,,1
3219,1761,90,0,Tsure [assistant player],2
3220,1761,43,0,Tsure [assistant player],3
3221,1762,69,0,Part 1,1
3222,1762,32,0,Part 2,2
3223,1763,61,0,Part 1,1
3224,1763,40,0,Part 2,2
3225,1764,40,0,,1
3226,1765,64,0,,1
3227,1766,7,0,,1
3228,1767,7,0,,1
3229,1768,4,0,,1
3230,1769,69,0,,1
3231,1770,78,0,,1
3232,1771,78,0,,1
3233,1772,4,0,,1
3234,1772,41,0,Tsure [assistant player],2
3235,1772,43,0,Tsure [assistant player],3
3236,1773,126,0,,1
3237,1773,7,0,,2
3238,1773,41,0,,3
3239,1774,78,0,,1
3240,1774,43,0,Tsure [assistant player],2
3241,1775,69,0,,1
3242,1776,69,0,,1
3243,1777,65,0,,1
3244,1777,64,0,Tsure [assistant player],2
3245,1778,65,0,,1
3246,1778,64,0,Tsure [assistant player],2
3247,1779,151,0,,1
3248,1779,43,0,,2
3249,1779,41,0,,3
3250,1779,42,0,,4
3251,1780,126,0,,1
3252,1781,4,0,,1
3253,1782,7,0,,1
3254,1782,43,0,Tsure [assistant player],2
3255,1783,65,0,,1
3256,1784,43,0,Part 1,1
3257,1784,40,0,Part 2,2
3258,1785,78,0,Part 1,1
3259,1786,90,0,,1
3260,1787,61,0,,1
3261,1788,8,0,,1
3262,1789,69,0,,1
3263,1789,43,0,Tsure [assistant player],2
3264,1790,32,0,[Kiri],1
3265,1790,42,0,Tsure [assistant player],2
3266,1791,30,0,,1
3267,1792,7,0,,1
3268,1793,78,32,,1
3269,1794,69,0,,1
3270,1795,41,0,,1
3271,1796,4,0,,1
3272,1796,61,0,,2
3273,1796,90,0,,3
3274,1796,42,0,,4
3275,1796,64,0,,5
3276,1796,43,151,,6
3277,1797,32,78,Part 1,1
3278,1797,30,0,Part 2,2
3279,1798,151,0,,1
3280,1798,4,0,,2
3281,1798,69,0,,3
3282,1798,61,0,,4
3283,1798,64,0,,5
3284,1798,41,0,,6
3285,1799,7,0,Part 1,1
3286,1799,78,0,Part 2,2
3287,1800,90,0,,1
3288,1801,32,0,,1
3289,1801,42,0,Tsure [assistant player],2
3290,1802,32,0,,1
3291,1802,42,0,,2
3292,1803,69,0,,1
3293,1803,90,0,Tsure [assistant player],2
3294,1803,151,0,Tsure [assistant player],3
3295,1804,30,0,Part 1,1
3296,1804,65,0,Part 2,2
3297,1805,42,0,Part 1,1
3298,1805,8,0,Part 2,2
3299,1806,126,0,,1
3300,1806,61,0,,2
3301,1806,7,0,,3
3302,1806,43,0,,4
3303,1807,126,0,,1
3304,1807,61,0,,2
3305,1807,7,0,,3
3306,1807,43,0,,4
3307,1808,126,0,,1
3308,1808,61,0,,2
3309,1808,7,0,,3
3310,1808,43,0,,4
3311,1809,126,0,,1
3312,1809,61,0,,2
3313,1809,7,0,,3
3314,1809,43,0,,4
3315,1810,78,0,Mae [Part 1],1
3316,1810,30,0,Ato [Part 2],2
3317,1811,65,0,,1
3318,1812,7,0,,1
3319,1813,90,0,Kuchi [Part 1],1
3320,1813,126,0,Oku [Part 2],2
3321,1814,7,0,,1
3322,1814,43,0,Tsure [assistant player],2
3323,1815,8,0,,1
3324,1816,32,0,[Kiri],1
3325,1817,69,0,Mae [Part 1],1
3326,1817,61,0,Ato [Part 2],2
3327,1818,4,0,,1
3328,1818,42,0,,2
3329,1818,64,0,,3
3330,1818,41,0,,4
3331,1818,151,0,,5
3332,1819,90,0,Kuchi [Part 1],1
3333,1819,61,0,Oku [Part 2],2
3334,1820,42,0,,1
3335,1821,32,0,,1
3336,1822,30,0,,1
3337,1822,42,0,Tsure [assistant player],2
3338,1823,61,0,,1
3339,1824,4,0,,1
3340,1825,30,0,,1
3341,1825,90,0,,2
3342,1825,42,0,,3
3343,1825,151,0,,4
3344,1826,69,0,,1
3345,1827,41,43,Part 1,1
3346,1827,126,0,Part 2,2
3347,1828,90,42,,1
3348,1829,30,0,,1
3349,1830,61,0,,1
3350,1831,65,0,,1
3351,1832,78,0,,1
3352,1833,126,0,,1
3353,1833,8,0,,2
3354,1833,32,0,,3
3355,1834,4,0,,1
3356,1835,7,0,,1
3357,1836,32,0,[Kiri],1
3358,1837,64,0,,1
3359,1838,8,0,,1
3360,1839,126,0,,1
3361,1839,61,0,,2
3362,1839,64,0,,3
3363,1839,41,0,,4
3364,1839,97,0,,5
3365,1840,7,0,,1
3366,1841,69,0,Part 1,1
3367,1841,151,0,Part 1: Tsure [assistant player],2
3368,1841,65,0,Part 2,3
3369,1841,64,0,Part 2: Tsure [assistant player],4
3370,1842,4,0,,1
3371,1842,90,0,,2
3372,1842,43,0,,3
3373,1842,79,0,,4
3374,1843,41,0,Part 1,1
3375,1843,61,0,Part 2,2
3376,1844,69,0,,1
3377,1845,90,0,,1
3378,1846,43,0,Part 1,1
3379,1846,4,0,Part 2,2
3380,1847,8,0,,1
3381,1848,64,0,,1
3382,1849,43,0,,1
3383,1850,64,0,,1
3384,1851,69,0,,1
3385,1852,90,0,,1
3386,1853,7,0,,1
3387,1853,41,0,Tsure [assistant player],2
3388,1854,78,0,,1
3389,1855,61,0,,1
3390,1856,42,0,,1
3391,1857,32,0,,1
3392,1857,151,0,Tsure [assistant player],2
3393,1858,65,0,,1
3394,1858,64,0,,2
3395,1859,126,0,,1
3396,1859,151,0,Tsure [assistant player],2
3397,1859,97,0,Tsure [assistant player],3
3398,1860,4,0,,1
3399,1860,30,0,,2
3400,1860,7,0,,3
3401,1860,41,0,,4
3402,1860,79,0,,5
3403,1861,41,43,,1
3404,1862,90,42,Part 1,1
3405,1862,78,0,Part 2,2
3406,1863,7,0,,1
3407,1864,65,0,[Kiri],1
3408,1865,61,0,Part 1,1
3409,1865,32,0,Part 2,2
3410,1866,69,0,,1
3411,1867,126,0,,1
3412,1868,30,0,,1
3413,1869,64,0,Mae [Part 1],1
3414,1869,8,0,Oku [Part 2],2
3415,1870,4,0,,1
3416,1871,41,43,,1
3417,1872,90,0,Part 1,1
3418,1872,78,0,Part 2,2
3419,1873,7,0,,1
3420,1874,65,0,,1
3421,1875,69,0,Part 1,1
3422,1875,8,0,part 2,2
3423,1876,30,0,,1
3424,1877,42,0,Part 1,1
3425,1877,4,0,Part 2,2
3426,1878,32,0,,1
3427,1879,61,0,,1
3428,1880,126,0,,1
3429,1880,7,0,,2
3430,1880,64,0,,3
3431,1880,151,0,,4
3432,1880,79,0,,5
3433,1880,97,0,,6
3434,1881,7,0,,1
3435,1881,41,0,,2
3436,1881,151,0,,3
3437,1881,79,0,,4
3438,1881,97,0,,5
3439,1882,42,0,Part 1,1
3440,1882,61,0,Part 2,2
3441,1882,43,0,Tsure [assistant player],3
3442,1883,64,0,,1
3443,1884,69,0,Part 1,1
3444,1884,30,0,Part 2,2
3445,1885,90,0,,1
3446,1885,43,0,,2
3447,1885,151,0,,3
3448,1885,97,0,,4
3449,1885,79,0,,5
3450,1886,78,126,,1
3451,1887,4,0,,1
3452,1887,90,0,,2
3453,1887,42,0,,3
3454,1887,41,0,,4
3455,1888,69,0,,1
3456,1889,8,0,[Kiri],1
3457,1890,30,0,Part 1,1
3458,1890,64,0,Part 1: Tsure [assistant player],2
3459,1890,32,0,Part 2,3
3460,1890,43,0,Part 2: Tsure [assistant player],4
3461,1891,78,0,,1
3462,1892,65,0,Part 1,1
3463,1892,42,0,Part 2,2
3464,1893,126,0,,1
3465,1894,61,0,,1
3466,1895,7,0,,1
3467,1895,64,0,,2
3468,1895,41,0,,3
3469,1895,151,0,,4
3470,1895,97,0,,5
3471,1896,65,0,,1
3472,1897,8,0,[Kiri],1
3473,1898,4,0,,1
3474,1898,7,0,,2
3475,1898,64,0,,3
3476,1898,43,0,,4
3477,1898,79,0,,5
3478,1899,42,0,,1
3479,1899,43,0,Tsure [assistant player],2
3480,1900,32,0,,1
3481,1901,69,0,,1
3482,1902,30,0,,1
3483,1903,78,0,Part 1,1
3484,1903,151,0,Part 1: Tsure [assistant player],2
3485,1903,126,0,Part 2,3
3486,1903,64,0,Part 2: Tsure [assistant player],4
3487,1904,61,0,,1
3488,1904,90,0,,2
3489,1904,41,0,,3
3490,1904,151,0,,4
3491,1904,97,0,,5
3492,1905,69,0,,1
3493,1905,42,0,,2
3494,1905,43,0,,3
3495,1905,151,0,,4
3496,1906,65,0,,1
3497,1907,30,0,,1
3498,1908,8,0,,1
3499,1909,90,0,,1
3500,1910,4,0,,1
3501,1910,7,0,,2
3502,1910,64,0,,3
3503,1910,41,0,,4
3504,1910,79,0,,5
3505,1911,7,0,,1
3506,1912,64,0,Part 1,1
3507,1912,61,0,Part 2,2
3508,1912,78,0,Part 3,3
3509,1913,126,0,,1
3510,1913,30,0,,2
3511,1913,90,0,,3
3512,1913,151,0,,4
3513,1913,97,0,,5
3514,1914,69,0,Part 1,1
3515,1914,32,0,Part 2,2
3516,1914,43,0,Part 2: Tsure [assistant player],3
3517,1915,4,0,,1
3518,1916,30,0,,1
3519,1917,8,0,,1
3520,1918,90,0,,1
3521,1919,126,0,,1
3522,1919,78,0,,2
3523,1919,42,0,,3
3524,1919,41,0,,4
3525,1919,43,0,,5
3526,1919,79,0,,6
3527,1919,97,,,7
3528,1920,69,0,,1
3529,1921,64,0,Part 1,1
3530,1921,32,0,Part 2,2
3531,1922,7,0,,1
3532,1923,65,0,[Kiri],1
3533,1924,61,0,,1
3534,1925,7,0,,1
3535,1926,64,0,Part 1,1
3536,1926,69,0,Part 2,2
3537,1926,65,0,Part 3,3
3538,1926,78,0,Part 4,4
3539,1927,8,0,[Kiri],1
3540,1928,4,0,,1
3541,1929,30,0,,1
3542,1929,90,0,,2
3543,1929,42,0,,3
3544,1929,41,0,,4
3545,1929,43,0,,5
3546,1929,151,0,July 8-13,6
3547,1929,79,,July 14-18,7
3548,1929,97,,July 19-23,8
3549,1929,32,,,9
3550,1930,126,0,,1
3551,1931,126,0,,1
3552,1932,126,0,,1
3553,1933,61,0,,1
3554,1934,61,0,,1
3555,1935,32,0,,1
3556,1935,30,0,,2
3557,1935,69,0,,3
3558,1935,42,0,,4
3559,1935,43,0,,5
3560,1935,151,0,,6
3561,1936,32,0,,1
3562,1936,30,0,,2
3563,1936,69,0,,3
3564,1936,42,0,,4
3565,1936,43,0,,5
3566,1936,151,0,,6
3567,1937,32,0,,1
3568,1937,30,0,,2
3569,1937,69,0,,3
3570,1937,42,0,,4
3571,1937,43,0,,5
3572,1937,151,0,,6
3573,1938,32,0,,1
3574,1938,30,0,,2
3575,1938,69,0,,3
3576,1938,42,0,,4
3577,1938,43,0,,5
3578,1938,151,0,,6
3579,1939,126,0,,1
3580,1939,7,0,,2
3581,1939,64,0,,3
3582,1939,97,0,,4
3583,1940,78,0,,1
3584,1941,65,0,,1
3585,1942,4,0,,1
3586,1942,61,0,,2
3587,1942,90,0,,3
3588,1942,41,0,,4
3589,1942,79,0,,5
3590,1943,154,0,,1
3591,1943,79,0,,2
3592,1943,97,0,,3
3593,1943,151,0,,4
3594,1943,43,0,,5
3595,1944,90,0,,1
3596,1945,64,0,Part 1,1
3597,1945,7,0,Part 2,2
3598,1945,126,0,Part 3,3
3599,1946,43,0,Part 1,1
3600,1946,30,0,Part 2,2
3601,1947,42,0,Part 1,1
3602,1947,65,0,Part 2,2
3603,1948,69,0,,1
3604,1949,61,0,Part 1,1
3605,1949,78,0,Part 2,2
3606,1949,32,0,Part 3,3
3607,1950,4,0,Part 1,1
3608,1950,8,0,Part 2,2
3609,1951,41,0,,1
3610,1952,126,0,,1
3611,1952,97,0,Tsure [assistant player],2
3612,1953,7,0,,1
3613,1954,65,0,,1
3614,1955,65,0,,1
3615,1956,30,0,,1
3616,1957,90,0,,1
3617,1957,42,0,,2
3618,1957,64,0,,3
3619,1957,43,0,,4
3620,1957,151,0,,5
3621,1957,79,0,,6
3622,1958,69,0,,1
3623,1959,61,0,Part 1,1
3624,1959,78,0,Part 2,2
3625,1959,32,0,Part 3,3
3626,1960,4,0,Part 1,1
3627,1960,8,0,Part 2,2
3628,1961,41,0,,1
3629,1962,90,0,,1
3630,1962,42,0,,2
3631,1962,64,0,,3
3632,1962,41,0,,4
3633,1963,7,0,,1
3634,1964,78,0,Part 1,1
3635,1964,61,0,Part 2,2
3636,1965,151,0,Part 1,1
3637,1965,69,0,Part 2,2
3638,1965,30,0,Part 3,3
3639,1966,65,126,,1
3640,1966,154,97,,2
3641,1967,126,0,,1
3642,1967,61,0,,2
3643,1967,42,0,,3
3644,1967,41,0,,4
3645,1967,43,0,,5
3646,1967,97,0,,6
3647,1967,154,,,7
3648,1968,8,0,[Kiri],1
3649,1968,7,0,Tsure [assistant player],2
3650,1969,69,0,,1
3651,1970,30,0,,1
3652,1971,151,0,,1
3653,1972,7,0,Part 1,1
3654,1972,65,0,Part 2,2
3655,1973,4,0,,1
3656,1973,90,0,,2
3657,1973,64,0,,3
3658,1973,151,0,,4
3659,1973,79,0,,5
3660,1974,43,0,Part 1,1
3661,1974,78,0,Part 2,2
3662,1975,61,0,,1
3663,1976,32,0,,1
3664,1977,7,0,Part 1,1
3665,1977,78,0,Part 2,2
3666,1978,126,0,Part 1,1
3667,1979,8,0,Part 1,1
3668,1979,42,0,Part 2,2
3669,1980,65,0,,1
3670,1981,65,0,,1
3671,1982,30,0,,1
3672,1983,90,0,,1
3673,1983,64,0,,2
3674,1983,151,0,,3
3675,1983,79,0,,4
3676,1983,97,0,,5
3677,1984,41,0,Part 1,1
3678,1984,4,0,Part 2,2
3679,1985,43,0,Part 1,1
3680,1985,61,0,Part 2,2
3681,1985,32,0,Part 3,3
3682,1985,69,0,Part 4,4
3683,1986,64,0,Part 1,1
3684,1987,69,0,,1
3685,1988,42,0,Part 1,1
3686,1988,65,0,Part 2,2
3687,1989,90,0,Part 1,1
3688,1989,8,0,Part 2,2
3689,1990,30,0,,1
3690,1990,64,0,,2
3691,1990,41,0,,3
3692,1990,43,0,,4
3693,1990,151,97,,5
3694,1990,79,154,,6
3695,1991,61,0,,1
3696,1992,4,0,,1
3697,1993,7,0,,1
3698,1994,78,0,,1
3699,1995,32,0,,1
3700,1996,126,0,,1
3701,1997,30,0,,1
3702,1997,90,0,,2
3703,1997,42,0,,3
3704,1997,41,0,,4
3705,1997,151,97,,5
3706,1997,79,154,,6
3707,1998,69,0,Naka [Part 1],1
3708,1998,8,0,Kiri [Part 2],2
3709,1999,43,0,,1
3710,2000,65,0,,1
3711,2000,64,0,Tsure [assistant player],2
3712,2001,65,0,,1
3713,2001,64,0,,2
3714,2002,61,0,,1
3715,2003,4,0,,1
3716,2004,7,0,,1
3717,2005,61,0,,1
3718,2006,32,0,,1
3719,2007,126,0,,1
3720,2008,42,0,Part 1,1
3721,2008,30,0,Part 2,2
3722,2009,64,0,,1
3723,2010,61,0,,1
3724,2011,78,0,,1
3725,2012,32,0,,1
3726,2013,69,0,,1
3727,2014,8,0,Part 1,1
3728,2014,65,0,Part 2,2
3729,2015,4,0,,1
3730,2015,90,0,,2
3731,2015,79,0,,3
3732,2016,43,0,Part 1,1
3733,2016,126,0,Part 2,2
3734,2017,7,0,,1
3735,2017,41,0,,2
3736,2017,151,0,,3
3737,2017,97,0,,4
3738,2017,154,0,,5
3739,2018,69,0,,1
3740,2018,42,0,,2
3741,2018,151,0,,3
3742,2018,154,0,,4
3743,2019,61,0,,1
3744,2019,7,0,,2
3745,2019,43,0,,3
3746,2020,126,0,,1
3747,2020,30,0,,2
3748,2020,90,0,,3
3749,2020,97,0,,4
3750,2021,126,0,Part 1,1
3751,2021,30,0,,2
3752,2021,90,0,,3
3753,2021,97,0,,4
3754,2022,32,0,Part 1,1
3755,2023,65,0,,1
3756,2024,4,0,,1
3757,2024,78,0,,2
3758,2024,64,0,,3
3759,2024,41,0,,4
3760,2024,79,0,,5
3761,2025,154,0,,1
3762,2025,97,0,,2
3763,2025,79,0,,3
3764,2025,151,0,,4
3765,2026,90,0,,1
3766,2027,78,0,Part 1,1
3767,2027,41,0,Part 2,2
3768,2028,43,0,,1
3769,2029,64,0,Part 1,1
3770,2029,30,0,Part 2,2
3771,2029,32,0,Part 3,3
3772,2030,151,0,Part 1,1
3773,2030,4,0,Part 2,2
3774,2031,7,0,,1
3775,2032,8,0,Part 1,1
3776,2032,126,0,Part 2,2
3777,2033,69,0,,1
3778,2033,7,0,,2
3779,2033,43,0,,3
3780,2033,97,0,,4
3781,2033,79,0,,5
3782,2034,61,0,Part 1,1
3783,2034,65,0,Part 2,2
3784,2034,64,0,Part 2: Tsure [assistant player],3
3785,2034,42,0,Part 3,4
3786,2035,43,0,,1
3787,2036,64,0,Part 1,1
3788,2036,126,0,Part 2,2
3789,2037,30,0,,1
3790,2038,32,0,,1
3791,2039,78,0,,1
3792,2039,42,0,,2
3793,2039,64,0,,3
3794,2039,41,0,,4
3795,2039,97,0,,5
3796,2039,154,0,,6
3797,2040,61,0,Part 1,1
3798,2040,4,0,Part 2,2
3799,2041,7,0,Part 1,1
3800,2041,8,0,Part 2,2
3801,2042,69,0,,1
3802,2043,65,0,,1
3803,2043,90,0,,2
3804,2043,43,0,,3
3805,2044,7,0,,1
3806,2044,97,0,Dec 5-11,2
3807,2044,79,0,Dec 12-17,3
3808,2045,64,43,Naka [Part 1],1
3809,2045,30,0,Mae [Part 2],2
3810,2045,78,0,Ato [Part 3],3
3811,2046,61,0,Mae [Part 1],1
3812,2046,69,0,Ato [Part 2],2
3813,2047,90,0,,1
3814,2047,42,0,,2
3815,2047,41,0,,3
3816,2047,151,0,,4
3817,2047,154,0,,5
3818,2048,79,97,Kuchi [Part 1],1
3819,2048,65,126,Oku [Part 2],2
3820,2049,78,0,,1
3821,2049,42,0,,2
3822,2049,41,0,,3
3823,2049,97,0,,4
3824,2049,79,0,,5
3825,2051,61,0,Part 1,1
3826,2051,69,0,Part 2,2
3827,2052,7,0,,1
3828,2052,151,0,Tsure [assistant player],2
3829,2053,32,0,,1
3830,2054,4,0,,1
3831,2054,79,0,Tsure [assistant player],2
3832,2055,64,0,Part 1,1
3833,2055,8,0,Part 2,2
3834,2056,126,0,Part 1,1
3835,2056,97,0,Part 1: Tsure [assistant player],2
3836,2056,65,0,Part 2,3
3837,2056,64,0,Part 2: Tsure [assistant player],4
3838,2057,30,0,,1
3839,2057,90,0,,2
3840,2057,43,0,,3
3841,2057,151,0,,4
3842,2057,154,0,,5
3843,2058,79,0,Part 1,1
3844,2058,64,0,Part 2,2
3845,2059,43,0,Part 1,1
3846,2059,61,0,Part 2,2
3847,2060,97,0,Part 1,1
3848,2060,7,0,Part 2,2
3849,2060,65,0,Part 3,3
3850,2061,126,0,,1
3851,2062,8,0,,1
3852,2062,7,0,Tsure [assistant player],2
3853,2063,69,0,,1
3854,2063,42,0,,2
3855,2063,43,0,,3
3856,2063,151,0,,4
3857,2063,154,0,,5
3858,2064,90,0,,1
3859,2065,42,0,Part 1,1
3860,2065,4,0,Part 2,2
3861,2065,32,0,Part 3,3
3862,2065,78,0,Part 4,4
3863,2066,30,0,,1
3864,2067,41,0,,1
3865,2068,30,0,,1
3866,2069,61,0,,1
3867,2069,7,0,,2
3868,2069,41,0,,3
3869,2069,151,0,,4
3870,2069,79,0,,5
3871,2070,4,0,,1
3872,2071,65,0,,1
3873,2072,126,0,,1
3874,2072,90,0,Tsure [assistant player],2
3875,2073,64,0,,1
3876,2074,32,0,Part 1,1
3877,2074,69,0,Part 2,2
3878,2075,43,0,Part 1,1
3879,2075,8,0,Part 2,2
3880,2076,78,0,,1
3881,2076,90,0,,2
3882,2076,42,0,,3
3883,2076,97,0,,4
3884,2076,154,0,,5
3885,2077,30,0,Part 1,1
3886,2077,32,0,Part 2,2
3887,2078,32,0,,1
3888,2079,8,0,[Kiri],1
3889,2080,69,0,,1
3890,2080,90,0,,2
3891,2080,42,0,,3
3892,2080,97,0,,4
3893,2080,154,0,,5
3894,2081,151,0,,1
3895,2082,43,0,Part 1,1
3896,2082,61,0,Part 2,2
3897,2082,78,0,Part 3,3
3898,2083,4,0,,1
3899,2084,126,0,,1
3900,2085,65,0,,1
3901,2086,7,0,,1
3902,2086,64,0,,2
3903,2086,41,0,,3
3904,2086,79,0,,4
3905,2086,97,0,,5
3906,2087,126,0,,1
3907,2087,42,0,,2
3908,2087,151,0,,3
3909,2087,97,0,,4
3910,2088,30,0,,1
3911,2088,7,0,,2
3912,2088,41,0,,3
3913,2088,79,0,,4
3914,2089,32,0,,1
3915,2090,32,0,,1
3916,2090,43,0,Tsure [Assistant Player],2
3917,2091,65,0,,1
3918,2091,61,0,,2
3919,2091,64,0,,3
3920,2092,69,0,,1
3921,2093,90,0,Part 1,1
3922,2093,4,0,Part 2,2
3923,2094,78,0,,1
3924,2095,97,0,,1
3925,2095,79,0,,2
3926,2096,90,0,,1
3927,2097,154,0,Part 1,1
3928,2097,30,0,Part 2,2
3929,2098,41,0,Part 1,1
3930,2098,4,0,Part 2,2
3931,2099,126,0,,1
3932,2100,8,0,Part 1,1
3933,2100,65,0,Part 2,2
3934,2101,79,97,,1
3935,2102,64,0,,1
3936,2103,32,0,Part 1,1
3937,2103,69,0,Part 2,2
3938,2104,61,0,,1
3939,2104,7,0,,2
3940,2104,41,0,,3
3941,2104,151,0,,4
3942,2104,154,0,,5
3943,2105,43,0,,1
3944,2106,151,0,,1
3945,2107,78,0,,1
3946,2107,64,0,Tsure [assistant player],2
3947,2108,97,79,,1
3948,2109,42,0,,1
3949,2110,61,0,Part 1,1
3950,2110,8,0,Part 2,2
3951,2111,64,0,Part 1,1
3952,2111,78,0,Part 2,2
3953,2112,4,0,,1
3954,2113,90,0,,1
3955,2113,43,0,,2
3956,2113,151,0,,3
3957,2113,154,0,,4
3958,2114,30,0,,1
3959,2114,42,0,,2
3960,2114,41,0,,3
3961,2114,79,0,,4
3962,2115,7,0,Part 1,1
3963,2115,69,0,Part 2,2
3964,2115,32,0,Part 3,3
3965,2116,65,0,,1
3966,2117,126,0,,1
3967,2118,126,0,,1
3968,2119,65,0,,1
3969,2119,90,0,,2
3970,2119,64,0,,3
3971,2119,43,0,,4
3972,2119,41,0,,5
3973,2119,151,0,,6
3974,2119,97,,,7
3975,2119,79,,,8
3976,2119,154,,,9
3977,2120,126,32,Part 1,1
3978,2120,32,126,Part 2,2
3979,2121,78,0,,1
3980,2122,61,0,,1
3981,2122,64,0,Tsure [assistant player],2
3982,2123,30,0,,1
3983,2124,4,0,Part 1,1
3984,2124,8,0,Part 2,2
3985,2124,7,0,Part 2: Tsure [assistant player],3
3986,2125,7,0,Part 1,1
3987,2125,69,0,Part 2,2
3988,2126,42,0,,1
3989,2127,61,0,,1
3990,2128,32,0,,1
3991,2129,90,0,,1
3992,2129,42,0,,2
3993,2129,43,0,,3
3994,2129,97,0,,4
3995,2129,154,0,,5
3996,2130,78,0,Part 1,1
3997,2130,30,0,Part 2,2
3998,2131,151,0,Part 1,1
3999,2131,65,0,Part 2,2
4000,2132,7,0,,1
4001,2132,41,0,,2
4002,2132,151,0,,3
4003,2132,79,0,,4
4004,2132,154,0,,5
4005,2133,8,0,[Kiri],1
4006,2134,64,0,Part 1,1
4007,2134,4,0,Part 2,2
4008,2135,69,0,,1
4009,2136,154,0,,1
